# mass(g) temperature(K) clouds reduced_chi_squared
3.5820000000000003e+28 1600 0.0025 59805012.38574212
3.5820000000000003e+28 1700 0.0025 6283720.233042068
3.5820000000000003e+28 1800 0.0025 2589.1060575450215
3.5820000000000003e+28 1900 0.0025 28688.69183485754
3.5820000000000003e+28 2000 0.0025 2385.8868088987088
4.776e+28 300 0.0025 2293.7239735633852
4.776e+28 400 0.0025 1963.861595641528
4.776e+28 500 0.0025 1402.6340550453203
4.776e+28 600 0.0025 627.2448762211391
4.776e+28 700 0.0025 124.09201246715422
4.776e+28 800 0.0025 3400.5282311736482
4.776e+28 900 0.0025 51265.05717831949
4.776e+28 1000 0.0025 2776768.573302005
4.776e+28 1100 0.0025 17750832964.747
4.776e+28 1200 0.0025 6767700314.513745
4.776e+28 1300 0.0025 9204887167.676386
4.776e+28 1400 0.0025 1808422676106.3276
4.776e+28 1500 0.0025 769439874.7370962
4.776e+28 1600 0.0025 4725030268.772911
4.776e+28 1700 0.0025 2922.59565839069
4.776e+28 1800 0.0025 96993524.61939885
4.776e+28 1900 0.0025 685097.8095674902
4.776e+28 2000 0.0025 3966023.22746484
5.970000000000001e+28 300 0.0025 2368.2754405322075
5.970000000000001e+28 400 0.0025 2137.931095945797
5.970000000000001e+28 500 0.0025 1756.9720289495638
5.970000000000001e+28 600 0.0025 1212.4276984847847
5.970000000000001e+28 700 0.0025 571.0619426404025
5.970000000000001e+28 800 0.0025 84.32197454590526
5.970000000000001e+28 900 0.0025 668.0049366363749
5.970000000000001e+28 1000 0.0025 6464.70812673534
5.970000000000001e+28 1100 0.0025 45570.29877674615
5.970000000000001e+28 1200 0.0025 555936.6483370732
5.970000000000001e+28 1300 0.0025 138913635.69006586
5.970000000000001e+28 1400 0.0025 31523768328.572803
5.970000000000001e+28 1500 0.0025 8267060475.26665
5.970000000000001e+28 1600 0.0025 46663273416.202896
5.970000000000001e+28 1700 0.0025 16807318298.849003
5.970000000000001e+28 1800 0.0025 1661720670.3700652
5.970000000000001e+28 1900 0.0025 2628682389.5166554
5.970000000000001e+28 2000 0.0025 1082716431.8392982
7.1640000000000006e+28 300 0.0025 2412.9214444893682
7.1640000000000006e+28 400 0.0025 2237.6543424905926
7.1640000000000006e+28 500 0.0025 1953.4127479214567
7.1640000000000006e+28 600 0.0025 1549.8706240004735
7.1640000000000006e+28 700 0.0025 1052.4822287899115
7.1640000000000006e+28 800 0.0025 526.4135565066199
7.1640000000000006e+28 900 0.0025 117.32442216404843
7.1640000000000006e+28 1000 0.0025 184.75012980537193
7.1640000000000006e+28 1100 0.0025 1779.9224862670017
7.1640000000000006e+28 1200 0.0025 8791.643279507929
7.1640000000000006e+28 1300 0.0025 40140.28460602938
7.1640000000000006e+28 1400 0.0025 249783.2380641707
7.1640000000000006e+28 1500 0.0025 4642976.9689807035
7.1640000000000006e+28 1600 0.0025 166074159746.31488
7.1640000000000006e+28 1700 0.0025 5553132365.597649
7.1640000000000006e+28 1800 0.0025 8767598673.248213
7.1640000000000006e+28 1900 0.0025 2975194919.8695245
7.1640000000000006e+28 2000 0.0025 21342420549.155827
8.358e+28 300 0.0025 2442.4963267566404
8.358e+28 400 0.0025 2301.885994738355
8.358e+28 500 0.0025 2076.871933525791
8.358e+28 600 0.0025 1760.2869637523438
8.358e+28 700 0.0025 1368.2238184135267
8.358e+28 800 0.0025 932.9926142452682
8.358e+28 900 0.0025 506.02138427370676
8.358e+28 1000 0.0025 166.40790207228085
8.358e+28 1100 0.0025 82.22384228049354
8.358e+28 1200 0.0025 633.8742710732115
8.358e+28 1300 0.0025 2839.1508302163143
8.358e+28 1400 0.0025 9939.322819141196
8.358e+28 1500 0.0025 34403.47493743876
8.358e+28 1600 0.0025 145049.03274443993
8.358e+28 1700 0.0025 1068512.5699489191
8.358e+28 1800 0.0025 46138279.86645031
8.358e+28 1900 0.0025 306422292228.27673
8.358e+28 2000 0.0025 106650293695.53574
9.552e+28 300 0.0025 2463.4517420060597
9.552e+28 400 0.0025 2346.528761225836
9.552e+28 500 0.0025 2161.1767243812888
9.552e+28 600 0.0025 1902.3633104403343
9.552e+28 700 0.0025 1582.6069438958605
9.552e+28 800 0.0025 1224.0002947589983
9.552e+28 900 0.0025 855.2828193319779
9.552e+28 1000 0.0025 505.90640017647803
9.552e+28 1100 0.0025 225.0758313932611
9.552e+28 1200 0.0025 92.76789404070941
9.552e+28 1300 0.0025 272.67493969607153
9.552e+28 1400 0.0025 1125.5792737315512
9.552e+28 1500 0.0025 3549.656313748178
9.552e+28 1600 0.0025 10060.83666406977
9.552e+28 1700 0.0025 28821.134203401325
9.552e+28 1800 0.0025 94313.09206686032
9.552e+28 1900 0.0025 428714.8726858267
9.552e+28 2000 0.0025 4456389.5144208595
1.0746000000000001e+29 300 0.0025 2479.0334818401807
1.0746000000000001e+29 400 0.0025 2379.2617228259646
1.0746000000000001e+29 500 0.0025 2222.187278781891
1.0746000000000001e+29 600 0.0025 2004.1689205451187
1.0746000000000001e+29 700 0.0025 1735.778571033242
1.0746000000000001e+29 800 0.0025 1434.4861368562097
1.0746000000000001e+29 900 0.0025 1120.732817029414
1.0746000000000001e+29 1000 0.0025 810.3556780410099
1.0746000000000001e+29 1100 0.0025 525.6378724679756
1.0746000000000001e+29 1200 0.0025 290.5158710485733
1.0746000000000001e+29 1300 0.0025 146.02520509362859
1.0746000000000001e+29 1400 0.0025 170.2279668660216
1.0746000000000001e+29 1500 0.0025 513.184067812146
1.0746000000000001e+29 1600 0.0025 1501.3950847874403
1.0746000000000001e+29 1700 0.0025 3883.471027410464
1.0746000000000001e+29 1800 0.0025 9538.877071263545
1.0746000000000001e+29 1900 0.0025 23778.665155361
1.0746000000000001e+29 2000 0.0025 65260.40607864433
1.1940000000000002e+29 300 0.0025 2491.047872042238
1.1940000000000002e+29 400 0.0025 2404.2341602184956
1.1940000000000002e+29 500 0.0025 2268.2703836320306
1.1940000000000002e+29 600 0.0025 2080.4407557954833
1.1940000000000002e+29 700 0.0025 1850.007949105413
1.1940000000000002e+29 800 0.0025 1591.753727946754
1.1940000000000002e+29 900 0.0025 1322.0460662379398
1.1940000000000002e+29 1000 0.0025 1051.714174493586
1.1940000000000002e+29 1100 0.0025 794.4717922747595
1.1940000000000002e+29 1200 0.0025 559.8101278589638
1.1940000000000002e+29 1300 0.0025 360.73603706299133
1.1940000000000002e+29 1400 0.0025 218.27272551083584
1.1940000000000002e+29 1500 0.0025 171.82397263299436
1.1940000000000002e+29 1600 0.0025 293.75690971874434
1.1940000000000002e+29 1700 0.0025 721.1502788959498
1.1940000000000002e+29 1800 0.0025 1737.0653055008895
1.1940000000000002e+29 1900 0.0025 3931.3933992764682
1.1940000000000002e+29 2000 0.0025 8691.949324403084
1.194e+28 300 0.0075 101994337.03725071
1.194e+28 400 0.0075 1607903621.1569102
1.194e+28 500 0.0075 1474370752.8681262
1.194e+28 600 0.0075 43311083357.891846
1.194e+28 700 0.0075 1392931275.4960353
1.194e+28 800 0.0075 212527861.3525281
1.194e+28 900 0.0075 221270189.35606238
1.194e+28 1000 0.0075 15594573.802622221
1.194e+28 1100 0.0075 2289908.407142981
1.194e+28 1200 0.0075 146148.8703882541
1.194e+28 1300 0.0075 12023.138460975364
1.194e+28 1400 0.0075 2292.1627192349183
1.194e+28 1500 0.0075 2577.0959844469794
1.194e+28 1600 0.0075 2576.380288935982
1.194e+28 1700 0.0075 2577.1745710660857
1.194e+28 1800 0.0075 2577.4175214921434
1.194e+28 1900 0.0075 2577.4175175363807
1.194e+28 2000 0.0075 2577.4175215021273
2.388e+28 300 0.0075 1542.996136770099
2.388e+28 400 0.0075 574.9172637890688
2.388e+28 500 0.0075 378797.2170400268
2.388e+28 600 0.0075 1272587938.6072793
2.388e+28 700 0.0075 9513355905954.781
2.388e+28 800 0.0075 9732982622.418339
2.388e+28 900 0.0075 445460077.03183407
2.388e+28 1000 0.0075 2506676920.5518885
2.388e+28 1100 0.0075 603687881.1587629
2.388e+28 1200 0.0075 1158470627.2806892
2.388e+28 1300 0.0075 45430988.036945164
2.388e+28 1400 0.0075 6249028.154782206
2.388e+28 1500 0.0075 453759.22805210296
2.388e+28 1600 0.0075 15121.942016977026
2.388e+28 1700 0.0075 2475.8280858131784
2.388e+28 1800 0.0075 2577.2019467479936
2.388e+28 1900 0.0075 2577.408163229624
2.388e+28 2000 0.0075 2577.417078069234
3.5820000000000003e+28 300 0.0075 1996.7628707965544
3.5820000000000003e+28 400 0.0075 1393.212281882911
3.5820000000000003e+28 500 0.0075 500.0588436472582
3.5820000000000003e+28 600 0.0075 1151.6212577175397
3.5820000000000003e+28 700 0.0075 69553.96468344022
3.5820000000000003e+28 800 0.0075 53323345104.96847
3.5820000000000003e+28 900 0.0075 4110058712.157138
3.5820000000000003e+28 1000 0.0075 32411315514.127037
3.5820000000000003e+28 1100 0.0075 939847326.9488487
3.5820000000000003e+28 1200 0.0075 10276098112.28982
3.5820000000000003e+28 1300 0.0075 6971149206.262475
3.5820000000000003e+28 1400 0.0075 498831345.80637264
3.5820000000000003e+28 1500 0.0075 362563445.73559046
3.5820000000000003e+28 1600 0.0075 59807493.13746053
3.5820000000000003e+28 1700 0.0075 6283967.275185692
3.5820000000000003e+28 1800 0.0075 2589.1085691940157
3.5820000000000003e+28 1900 0.0075 28688.946824981456
3.5820000000000003e+28 2000 0.0075 2385.886826117725
4.776e+28 300 0.0075 2177.4385052555776
4.776e+28 400 0.0075 1795.853542733553
4.776e+28 500 0.0075 1212.2629336003038
4.776e+28 600 0.0075 476.950809199242
4.776e+28 700 0.0075 122.59206572845963
4.776e+28 800 0.0075 3740.512989654467
4.776e+28 900 0.0075 52538.05977720404
4.776e+28 1000 0.0075 2784537.698750772
4.776e+28 1100 0.0075 17751428818.13074
4.776e+28 1200 0.0075 6768003844.08087
4.776e+28 1300 0.0075 9205163899.314724
4.776e+28 1400 0.0075 1808425104407.0898
4.776e+28 1500 0.0075 769469646.1529379
4.776e+28 1600 0.0075 4725068077.102092
4.776e+28 1700 0.0075 2922.5958946500587
4.776e+28 1800 0.0075 96994214.18138433
4.776e+28 1900 0.0075 685098.6212619245
4.776e+28 2000 0.0075 3966026.310430153
5.970000000000001e+28 300 0.0075 2274.2364846963465
5.970000000000001e+28 400 0.0075 1998.1269201846028
5.970000000000001e+28 500 0.0075 1585.7969757312108
5.970000000000001e+28 600 0.0075 1039.6155738071525
5.970000000000001e+28 700 0.0075 439.09835679748045
5.970000000000001e+28 800 0.0075 46.853266374411476
5.970000000000001e+28 900 0.0075 783.5407044217818
5.970000000000001e+28 1000 0.0075 6814.493482345071
5.970000000000001e+28 1100 0.0075 46320.74319176637
5.970000000000001e+28 1200 0.0075 557795.6084788305
5.970000000000001e+28 1300 0.0075 138933300.62090224
5.970000000000001e+28 1400 0.0075 31524013762.674007
5.970000000000001e+28 1500 0.0075 8267137182.040743
5.970000000000001e+28 1600 0.0075 46663387290.53302
5.970000000000001e+28 1700 0.0075 16807350759.006763
5.970000000000001e+28 1800 0.0075 1661724460.8046184
5.970000000000001e+28 1900 0.0075 2628684017.0471506
5.970000000000001e+28 2000 0.0075 1082716680.260534
7.1640000000000006e+28 300 0.0075 2334.357317268946
7.1640000000000006e+28 400 0.0075 2119.186727358918
7.1640000000000006e+28 500 0.0075 1803.4821420437909
7.1640000000000006e+28 600 0.0075 1386.8091449283295
7.1640000000000006e+28 700 0.0075 901.3725006587406
7.1640000000000006e+28 800 0.0075 415.60863707997004
7.1640000000000006e+28 900 0.0075 73.88387704921394
7.1640000000000006e+28 1000 0.0075 228.75945860723925
7.1640000000000006e+28 1100 0.0075 1919.4059837703733
7.1640000000000006e+28 1200 0.0075 9032.40927070523
7.1640000000000006e+28 1300 0.0075 40491.66543058616
7.1640000000000006e+28 1400 0.0075 250312.3457487189
7.1640000000000006e+28 1500 0.0075 4644198.392622531
7.1640000000000006e+28 1600 0.0075 166074324519.68976
7.1640000000000006e+28 1700 0.0075 5553145877.5845585
7.1640000000000006e+28 1800 0.0075 8767606855.51469
7.1640000000000006e+28 1900 0.0075 2975196743.9437203
7.1640000000000006e+28 2000 0.0075 21342422365.500378
8.358e+28 300 0.0075 2375.2100767792563
8.358e+28 400 0.0075 2199.553317130436
8.358e+28 500 0.0075 1944.9340517258388
8.358e+28 600 0.0075 1611.5482896418857
8.358e+28 700 0.0075 1220.229812681075
8.358e+28 800 0.0075 805.1083683058042
8.358e+28 900 0.0075 416.07297720773835
8.358e+28 1000 0.0075 127.0028945920512
8.358e+28 1100 0.0075 96.80653598462355
8.358e+28 1200 0.0075 695.0879576687746
8.358e+28 1300 0.0075 2934.9033521355004
8.358e+28 1400 0.0075 10055.150136639533
8.358e+28 1500 0.0075 34527.11069736391
8.358e+28 1600 0.0075 145177.93043921218
8.358e+28 1700 0.0075 1068672.2892293155
8.358e+28 1800 0.0075 46138708.28946367
8.358e+28 1900 0.0075 306422313272.6219
8.358e+28 2000 0.0075 106650298114.88052
9.552e+28 300 0.0075 2404.7122088503015
9.552e+28 400 0.0075 2256.6768145165506
9.552e+28 500 0.0075 2043.9228038259225
9.552e+28 600 0.0075 1767.3241117009254
9.552e+28 700 0.0075 1443.1855421409412
9.552e+28 800 0.0075 1095.0407058044966
9.552e+28 900 0.0075 750.6466308477573
9.552e+28 1000 0.0075 435.67318154791013
9.552e+28 1100 0.0075 192.57325424208318
9.552e+28 1200 0.0075 94.56910873230524
9.552e+28 1300 0.0075 299.4408681049496
9.552e+28 1400 0.0075 1165.8930152830058
9.552e+28 1500 0.0075 3592.987709650152
9.552e+28 1600 0.0075 10100.10279734916
9.552e+28 1700 0.0075 28853.61341612144
9.552e+28 1800 0.0075 94338.08142147803
9.552e+28 1900 0.0075 428734.96116432006
9.552e+28 2000 0.0075 4456411.146893712
1.0746000000000001e+29 300 0.0075 2426.977836300929
1.0746000000000001e+29 400 0.0075 2299.2978101275885
1.0746000000000001e+29 500 0.0075 2116.9345027016575
1.0746000000000001e+29 600 0.0075 1881.199056388211
1.0746000000000001e+29 700 0.0075 1605.8853684524224
1.0746000000000001e+29 800 0.0075 1309.7722621312046
1.0746000000000001e+29 900 0.0075 1012.7877248505699
1.0746000000000001e+29 1000 0.0075 728.0449236705683
1.0746000000000001e+29 1100 0.0075 472.7234025334188
1.0746000000000001e+29 1200 0.0075 265.5237319225158
1.0746000000000001e+29 1300 0.0075 143.13475196600467
1.0746000000000001e+29 1400 0.0075 181.21678487723463
1.0746000000000001e+29 1500 0.0075 529.7786795121584
1.0746000000000001e+29 1600 0.0075 1518.0301076697083
1.0746000000000001e+29 1700 0.0075 3897.16612243867
1.0746000000000001e+29 1800 0.0075 9548.530536676548
1.0746000000000001e+29 1900 0.0075 23784.788758184495
1.0746000000000001e+29 2000 0.0075 65264.04123093697
1.1940000000000002e+29 300 0.0075 2444.3539074282658
1.1940000000000002e+29 400 0.0075 2332.2737378087295
1.1940000000000002e+29 500 0.0075 2172.9312115558228
1.1940000000000002e+29 600 0.0075 1967.8852307585091
1.1940000000000002e+29 700 0.0075 1729.2371783056224
1.1940000000000002e+29 800 0.0075 1473.0122218841086
1.1940000000000002e+29 900 0.0075 1215.3933765600823
1.1940000000000002e+29 1000 0.0075 965.2135120626355
1.1940000000000002e+29 1100 0.0075 732.1901245549675
1.1940000000000002e+29 1200 0.0075 521.5665888364358
1.1940000000000002e+29 1300 0.0075 342.68814639909726
1.1940000000000002e+29 1400 0.0075 214.3171657186994
1.1940000000000002e+29 1500 0.0075 175.6708248177076
1.1940000000000002e+29 1600 0.0075 300.32241852814053
1.1940000000000002e+29 1700 0.0075 727.4893685126938
1.1940000000000002e+29 1800 0.0075 1741.8040247488095
1.1940000000000002e+29 1900 0.0075 3934.4020247027524
1.1940000000000002e+29 2000 0.0075 8693.64310841447
