# mass(g) temperature(K) clouds reduced_chi_squared
5.970000000000001e+28 1100 0.0025 62990.11677898339
5.970000000000001e+28 1200 0.0025 607947.5282383217
5.970000000000001e+28 1300 0.0025 138113212.34115648
5.970000000000001e+28 1400 0.0025 31227692114.159428
5.970000000000001e+28 1500 0.0025 8205834631.437542
5.970000000000001e+28 1600 0.0025 46468980128.71779
5.970000000000001e+28 1700 0.0025 16756336730.224483
5.970000000000001e+28 1800 0.0025 1658573831.168691
5.970000000000001e+28 1900 0.0025 2625748536.025735
5.970000000000001e+28 2000 0.0025 1082527647.7690003
8.955e+28 300 0.0025 89.32829046915741
8.955e+28 400 0.0025 68.6263912522483
8.955e+28 500 0.0025 41.353284510861506
8.955e+28 600 0.0025 16.924265340082158
8.955e+28 700 0.0025 15.157382907783818
8.955e+28 800 0.0025 66.43113468976853
8.955e+28 900 0.0025 214.334306461189
8.955e+28 1000 0.0025 530.7792097496158
8.955e+28 1100 0.0025 1136.0869130713936
8.955e+28 1200 0.0025 2273.39083692778
8.955e+28 1300 0.0025 4452.403771875857
8.955e+28 1400 0.0025 8919.478383505122
8.955e+28 1500 0.0025 19039.77762069917
8.955e+28 1600 0.0025 46202.46002484693
8.955e+28 1700 0.0025 141846.62462317545
8.955e+28 1800 0.0025 704313.1581638413
8.955e+28 1900 0.0025 11795576.48440299
8.955e+28 2000 0.0025 177606768674.35178
1.1940000000000002e+29 300 0.0025 95.67222937369289
1.1940000000000002e+29 400 0.0025 80.60625983051648
1.1940000000000002e+29 500 0.0025 59.32914086727596
1.1940000000000002e+29 600 0.0025 35.05608911141488
1.1940000000000002e+29 700 0.0025 14.77947153190901
1.1940000000000002e+29 800 0.0025 7.89812321669962
1.1940000000000002e+29 900 0.0025 24.61050547026867
1.1940000000000002e+29 1000 0.0025 74.68542335487479
1.1940000000000002e+29 1100 0.0025 170.32135150943637
1.1940000000000002e+29 1200 0.0025 327.4190146241876
1.1940000000000002e+29 1300 0.0025 568.5255055917991
1.1940000000000002e+29 1400 0.0025 932.8046869142374
1.1940000000000002e+29 1500 0.0025 1480.7794793079795
1.1940000000000002e+29 1600 0.0025 2323.230677564098
1.1940000000000002e+29 1700 0.0025 3652.6928221940116
1.1940000000000002e+29 1800 0.0025 5838.139636141095
1.1940000000000002e+29 1900 0.0025 9603.990376036863
1.1940000000000002e+29 2000 0.0025 16582.385088202427
1.4925000000000001e+29 300 0.0025 99.34748612492861
1.4925000000000001e+29 400 0.0025 87.65803864624216
1.4925000000000001e+29 500 0.0025 70.7139686106297
1.4925000000000001e+29 600 0.0025 50.0144337692454
1.4925000000000001e+29 700 0.0025 29.23002083206156
1.4925000000000001e+29 800 0.0025 13.093242768935186
1.4925000000000001e+29 900 0.0025 6.143175498960913
1.4925000000000001e+29 1000 0.0025 12.08882354073452
1.4925000000000001e+29 1100 0.0025 33.77208813398504
1.4925000000000001e+29 1200 0.0025 72.80383828403716
1.4925000000000001e+29 1300 0.0025 132.99102511790053
1.4925000000000001e+29 1400 0.0025 217.47397388609068
1.4925000000000001e+29 1500 0.0025 332.9360896622836
1.4925000000000001e+29 1600 0.0025 487.6676492416057
1.4925000000000001e+29 1700 0.0025 696.7217883043987
1.4925000000000001e+29 1800 0.0025 981.8281215782154
1.4925000000000001e+29 1900 0.0025 1373.6505680559958
1.4925000000000001e+29 2000 0.0025 1924.0235390340126
1.791e+29 300 0.0025 101.7230265917691
1.791e+29 400 0.0025 92.23955479469232
1.791e+29 500 0.0025 78.30737241885448
1.791e+29 600 0.0025 60.74856152994148
1.791e+29 700 0.0025 41.90419426027575
1.791e+29 800 0.0025 24.80675528126316
1.791e+29 900 0.0025 12.248689183582835
1.791e+29 1000 0.0025 6.143154510552236
1.791e+29 1100 0.0025 7.784802722267167
1.791e+29 1200 0.0025 17.789004324215025
1.791e+29 1300 0.0025 36.30759557167687
1.791e+29 1400 0.0025 63.10683097826665
1.791e+29 1500 0.0025 99.52151603390733
1.791e+29 1600 0.0025 146.84548038515314
1.791e+29 1700 0.0025 206.42934090861726
1.791e+29 1800 0.0025 282.7557079679339
1.791e+29 1900 0.0025 378.98037768195655
1.791e+29 2000 0.0025 502.7739013996504
2.0895000000000002e+29 300 0.0025 103.37539219617534
2.0895000000000002e+29 400 0.0025 95.43309450137842
2.0895000000000002e+29 500 0.0025 83.66859189364051
2.0895000000000002e+29 600 0.0025 68.57773169488924
2.0895000000000002e+29 700 0.0025 51.8277561052051
2.0895000000000002e+29 800 0.0025 35.62411847175026
2.0895000000000002e+29 900 0.0025 21.98704172185883
2.0895000000000002e+29 1000 0.0025 12.182360807142041
2.0895000000000002e+29 1100 0.0025 7.062723552896844
2.0895000000000002e+29 1200 0.0025 6.819266729806414
2.0895000000000002e+29 1300 0.0025 11.278232108355661
2.0895000000000002e+29 1400 0.0025 20.279310063732215
2.0895000000000002e+29 1500 0.0025 33.62400327354978
2.0895000000000002e+29 1600 0.0025 50.73952298614458
2.0895000000000002e+29 1700 0.0025 72.49661294892113
2.0895000000000002e+29 1800 0.0025 99.72311800312377
2.0895000000000002e+29 1900 0.0025 133.22412815850018
2.0895000000000002e+29 2000 0.0025 173.83391344505333
2.3880000000000004e+29 300 0.0025 104.58652079277718
2.3880000000000004e+29 400 0.0025 97.7762603260876
2.3880000000000004e+29 500 0.0025 87.63155825651066
2.3880000000000004e+29 600 0.0025 74.46965630852446
2.3880000000000004e+29 700 0.0025 59.562785987288656
2.3880000000000004e+29 800 0.0025 44.63731145813814
2.3880000000000004e+29 900 0.0025 31.287854121611506
2.3880000000000004e+29 1000 0.0025 20.475744600211105
2.3880000000000004e+29 1100 0.0025 12.886547364639277
2.3880000000000004e+29 1200 0.0025 8.620502301408669
2.3880000000000004e+29 1300 0.0025 7.450305574365294
2.3880000000000004e+29 1400 0.0025 9.154316039894248
2.3880000000000004e+29 1500 0.0025 13.40424934901788
2.3880000000000004e+29 1600 0.0025 19.942924052594
2.3880000000000004e+29 1700 0.0025 28.76175806689746
2.3880000000000004e+29 1800 0.0025 39.78282763002023
2.3880000000000004e+29 1900 0.0025 52.96532891344393
2.3880000000000004e+29 2000 0.0025 69.16908658723021
2.6865e+29 300 0.0025 105.50971527492533
2.6865e+29 400 0.0025 99.56339548380383
2.6865e+29 500 0.0025 90.66872290112406
2.6865e+29 600 0.0025 79.036146128054
2.6865e+29 700 0.0025 65.68271145319272
2.6865e+29 800 0.0025 52.024098959771955
2.6865e+29 900 0.0025 39.384884962818255
2.6865e+29 1000 0.0025 28.553439523249118
2.6865e+29 1100 0.0025 20.131232211455405
2.6865e+29 1200 0.0025 14.20732151121421
2.6865e+29 1300 0.0025 10.578588268101646
2.6865e+29 1400 0.0025 9.061843347504514
2.6865e+29 1500 0.0025 9.340487013807564
2.6865e+29 1600 0.0025 11.125844729187458
2.6865e+29 1700 0.0025 14.28363320294244
2.6865e+29 1800 0.0025 18.735284511238437
2.6865e+29 1900 0.0025 24.441690221436797
2.6865e+29 2000 0.0025 31.614072103384327
2.9850000000000003e+29 300 0.0025 106.23516048353508
2.9850000000000003e+29 400 0.0025 100.96825382432851
2.9850000000000003e+29 500 0.0025 93.06432831409461
2.9850000000000003e+29 600 0.0025 82.66575247092875
2.9850000000000003e+29 700 0.0025 70.61300217486513
2.9850000000000003e+29 800 0.0025 58.10419793379842
2.9850000000000003e+29 900 0.0025 46.27590426133979
2.9850000000000003e+29 1000 0.0025 35.804228676221136
2.9850000000000003e+29 1100 0.0025 27.237115480853436
2.9850000000000003e+29 1200 0.0025 20.67112269048157
2.9850000000000003e+29 1300 0.0025 15.93917759690292
2.9850000000000003e+29 1400 0.0025 12.908900839867178
2.9850000000000003e+29 1500 0.0025 11.302234641220323
2.9850000000000003e+29 1600 0.0025 10.850832051725613
2.9850000000000003e+29 1700 0.0025 11.38696253475788
2.9850000000000003e+29 1800 0.0025 12.770447415130544
2.9850000000000003e+29 1900 0.0025 14.933206686876778
2.9850000000000003e+29 2000 0.0025 17.918106058093482
2.9850000000000005e+28 300 0.0075 53.8321217531327
2.9850000000000005e+28 400 0.0075 219.00756262060975
2.9850000000000005e+28 500 0.0075 2765.238926616647
2.9850000000000005e+28 600 0.0075 131010.3366826741
2.9850000000000005e+28 700 0.0075 7611439708.899183
2.9850000000000005e+28 800 0.0075 27008198464.99756
2.9850000000000005e+28 900 0.0075 1576685753.4962611
2.9850000000000005e+28 1000 0.0075 11284230058.530205
2.9850000000000005e+28 1100 0.0075 985719651.9137183
2.9850000000000005e+28 1200 0.0075 542149563.4551893
2.9850000000000005e+28 1300 0.0075 1938338274.9525425
2.9850000000000005e+28 1400 0.0075 36418071.827520475
2.9850000000000005e+28 1500 0.0075 6254979.796783298
2.9850000000000005e+28 1600 0.0075 1807083.1823591883
2.9850000000000005e+28 1700 0.0075 165265.2389757298
2.9850000000000005e+28 1800 0.0075 4931.266493951523
2.9850000000000005e+28 1900 0.0075 99.00221543049976
2.9850000000000005e+28 2000 0.0075 111.31736776451943
5.970000000000001e+28 300 0.0075 63.32655413411515
5.970000000000001e+28 400 0.0075 32.729130976613696
5.970000000000001e+28 500 0.0075 19.344943045367554
5.970000000000001e+28 600 0.0075 89.98284190188049
5.970000000000001e+28 700 0.0075 410.1709038360518
5.970000000000001e+28 800 0.0075 1411.69162954858
5.970000000000001e+28 900 0.0075 4394.265591010572
5.970000000000001e+28 1000 0.0075 14618.235793021007
5.970000000000001e+28 1100 0.0075 63898.403906805106
5.970000000000001e+28 1200 0.0075 609917.3350530904
5.970000000000001e+28 1300 0.0075 138132830.79606813
5.970000000000001e+28 1400 0.0075 31227936473.069817
5.970000000000001e+28 1500 0.0075 8205911080.352254
5.970000000000001e+28 1600 0.0075 46469093759.13103
5.970000000000001e+28 1700 0.0075 16756369137.892395
5.970000000000001e+28 1800 0.0075 1658577617.1119912
5.970000000000001e+28 1900 0.0075 2625750162.1508374
5.970000000000001e+28 2000 0.0075 1082527896.0868213
8.955e+28 300 0.0075 78.77384641161137
8.955e+28 400 0.0075 54.5201810939259
8.955e+28 500 0.0075 27.532203124369246
8.955e+28 600 0.0075 9.914582023505934
8.955e+28 700 0.0075 22.836926632940067
8.955e+28 800 0.0075 95.01305438978656
8.955e+28 900 0.0075 268.8708990146874
8.955e+28 1000 0.0075 612.2217428407986
8.955e+28 1100 0.0075 1239.3116120123545
8.955e+28 1200 0.0075 2390.1200335568456
8.955e+28 1300 0.0075 4571.569424147402
8.955e+28 1400 0.0075 9030.730118778138
8.955e+28 1500 0.0075 19136.126590639222
8.955e+28 1600 0.0075 46281.69158589101
8.955e+28 1700 0.0075 141912.61212230654
8.955e+28 1800 0.0075 704373.4015277028
8.955e+28 1900 0.0075 11795666.964250024
8.955e+28 2000 0.0075 177606774162.0108
1.1940000000000002e+29 300 0.0075 87.23502586643951
1.1940000000000002e+29 400 0.0075 68.57252993244458
1.1940000000000002e+29 500 0.0075 45.440871206272334
1.1940000000000002e+29 600 0.0075 22.478463226281338
1.1940000000000002e+29 700 0.0075 7.386437586044956
1.1940000000000002e+29 800 0.0075 9.351476189412953
1.1940000000000002e+29 900 0.0075 36.766509526200025
1.1940000000000002e+29 1000 0.0075 98.0473815678028
1.1940000000000002e+29 1100 0.0075 202.528632880405
1.1940000000000002e+29 1200 0.0075 365.02756110299225
1.1940000000000002e+29 1300 0.0075 606.7539574919059
1.1940000000000002e+29 1400 0.0075 967.2261717946249
1.1940000000000002e+29 1500 0.0075 1508.4910360840772
1.1940000000000002e+29 1600 0.0075 2343.456520900177
1.1940000000000002e+29 1700 0.0075 3666.228316954514
1.1940000000000002e+29 1800 0.0075 5846.275532575089
1.1940000000000002e+29 1900 0.0075 9608.44411473906
1.1940000000000002e+29 2000 0.0075 16584.6326061228
1.4925000000000001e+29 300 0.0075 92.40948400542068
1.4925000000000001e+29 400 0.0075 77.47285623647127
1.4925000000000001e+29 500 0.0075 58.21797785132864
1.4925000000000001e+29 600 0.0075 37.08511283508234
1.4925000000000001e+29 700 0.0075 18.263434398140788
1.4925000000000001e+29 800 0.0075 6.441912504852623
1.4925000000000001e+29 900 0.0075 5.496381025753236
1.4925000000000001e+29 1000 0.0075 18.00519842040366
1.4925000000000001e+29 1100 0.0075 44.865019810348485
1.4925000000000001e+29 1200 0.0075 87.78302254859082
1.4925000000000001e+29 1300 0.0075 149.33791711026294
1.4925000000000001e+29 1400 0.0075 232.73549673196715
1.4925000000000001e+29 1500 0.0075 345.55443970156705
1.4925000000000001e+29 1600 0.0075 497.0606566907341
1.4925000000000001e+29 1700 0.0075 703.0703634010927
1.4925000000000001e+29 1800 0.0075 985.6672049648
1.4925000000000001e+29 1900 0.0075 1375.748429529085
1.4925000000000001e+29 2000 0.0075 1925.072278090223
1.791e+29 300 0.0075 95.86470836259151
1.791e+29 400 0.0075 83.49756715273983
1.791e+29 500 0.0075 67.230505533331
1.791e+29 600 0.0075 48.57984641005534
1.791e+29 700 0.0075 30.31046758993936
1.791e+29 800 0.0075 15.500566825672722
1.791e+29 900 0.0075 6.584282255646018
1.791e+29 1000 0.0075 4.786420853809996
1.791e+29 1100 0.0075 10.479798352412816
1.791e+29 1200 0.0075 23.5373175984783
1.791e+29 1300 0.0075 43.47051960346292
1.791e+29 1400 0.0075 70.52872720179218
1.791e+29 1500 0.0075 106.07633655461972
1.791e+29 1600 0.0075 151.8883782045888
1.791e+29 1700 0.0075 209.97564240608335
1.791e+29 1800 0.0075 284.9803738640104
1.791e+29 1900 0.0075 380.2337456626016
1.791e+29 2000 0.0075 503.42298936459326
2.0895000000000002e+29 300 0.0075 98.32214933364672
2.0895000000000002e+29 400 0.0075 87.81212234397525
2.0895000000000002e+29 500 0.0075 73.8157615348441
2.0895000000000002e+29 600 0.0075 57.3748164009735
2.0895000000000002e+29 700 0.0075 40.51914453796514
2.0895000000000002e+29 800 0.0075 25.54543579063994
2.0895000000000002e+29 900 0.0075 14.276865971919248
2.0895000000000002e+29 1000 0.0075 7.531126818317283
2.0895000000000002e+29 1100 0.0075 5.51467445266816
2.0895000000000002e+29 1200 0.0075 7.864947360541689
2.0895000000000002e+29 1300 0.0075 14.059251341114905
2.0895000000000002e+29 1400 0.0075 23.803515639549335
2.0895000000000002e+29 1500 0.0075 37.07490903286654
2.0895000000000002e+29 1600 0.0075 53.561073649720846
2.0895000000000002e+29 1700 0.0075 74.58736392895774
2.0895000000000002e+29 1800 0.0075 101.09690464349254
2.0895000000000002e+29 1900 0.0075 134.02955011480492
2.0895000000000002e+29 2000 0.0075 174.26901927784994
2.3880000000000004e+29 300 0.0075 100.15319503236817
2.3880000000000004e+29 400 0.0075 91.04002529731498
2.3880000000000004e+29 500 0.0075 78.80062249102694
2.3880000000000004e+29 600 0.0075 64.19974401251804
2.3880000000000004e+29 700 0.0075 48.82763134136596
2.3880000000000004e+29 800 0.0075 34.52484953803227
2.3880000000000004e+29 900 0.0075 22.78114762088322
2.3880000000000004e+29 1000 0.0075 14.252944695329122
2.3880000000000004e+29 1100 0.0075 9.148375443827012
2.3880000000000004e+29 1200 0.0075 7.133058304329375
2.3880000000000004e+29 1300 0.0075 7.673715195049712
2.3880000000000004e+29 1400 0.0075 10.387760739473714
2.3880000000000004e+29 1500 0.0075 15.014881648847313
2.3880000000000004e+29 1600 0.0075 21.473940496707662
2.3880000000000004e+29 1700 0.0075 29.989683606856442
2.3880000000000004e+29 1800 0.0075 40.631409685299595
2.3880000000000004e+29 1900 0.0075 53.49247940027945
2.3880000000000004e+29 2000 0.0075 69.46766699013426
2.6865e+29 300 0.0075 101.56685342244937
2.6865e+29 400 0.0075 93.53879394926274
2.6865e+29 500 0.0075 82.68918222982678
2.6865e+29 600 0.0075 69.6062285489925
2.6865e+29 700 0.0075 55.59036144864385
2.6865e+29 800 0.0075 42.18244923639741
2.6865e+29 900 0.0075 30.65795377143636
2.6865e+29 1000 0.0075 21.591682852623503
2.6865e+29 1100 0.0075 15.218939758767032
2.6865e+29 1200 0.0075 11.275765124095948
2.6865e+29 1300 0.0075 9.286960191877153
2.6865e+29 1400 0.0075 8.900184160450438
2.6865e+29 1500 0.0075 9.8032310420848
2.6865e+29 1600 0.0075 11.807280945768865
2.6865e+29 1700 0.0075 14.936328004278499
2.6865e+29 1800 0.0075 19.242289459545646
2.6865e+29 1900 0.0075 24.77950293829946
2.6865e+29 2000 0.0075 31.81677154352056
2.9850000000000003e+29 300 0.0075 102.68919729240552
2.9850000000000003e+29 400 0.0075 95.52639301227858
2.9850000000000003e+29 500 0.0075 85.7990550582615
2.9850000000000003e+29 600 0.0075 73.97543070415632
2.9850000000000003e+29 700 0.0075 61.15147451014885
2.9850000000000003e+29 800 0.0075 48.654904315669484
2.9850000000000003e+29 900 0.0075 37.60831789948747
2.9850000000000003e+29 1000 0.0075 28.53552133424986
2.9850000000000003e+29 1100 0.0075 21.695699090887704
2.9850000000000003e+29 1200 0.0075 16.891558239774024
2.9850000000000003e+29 1300 0.0075 13.711743202947702
2.9850000000000003e+29 1400 0.0075 11.855663213559367
2.9850000000000003e+29 1500 0.0075 11.010730396721726
2.9850000000000003e+29 1600 0.0075 10.959963330616544
2.9850000000000003e+29 1700 0.0075 11.643064949849053
2.9850000000000003e+29 1800 0.0075 13.029394630380713
2.9850000000000003e+29 1900 0.0075 15.13057716949228
2.9850000000000003e+29 2000 0.0075 18.04776668219909
