# mass(g) temperature(K) clouds reduced_chi_squared
3.5820000000000003e+28 1400 0.0025 504270994.40321577
3.5820000000000003e+28 1500 0.0025 367028584.74317867
3.5820000000000003e+28 1600 0.0025 60644332.03359179
3.5820000000000003e+28 1700 0.0025 6395861.324582692
3.5820000000000003e+28 1800 0.0025 1966.418701664333
3.5820000000000003e+28 1900 0.0025 30353.730121793327
3.5820000000000003e+28 2000 0.0025 1695.0086041694635
4.776e+28 300 0.0025 1557.5758377951463
4.776e+28 400 0.0025 1284.6388853692415
4.776e+28 500 0.0025 833.2657746411447
4.776e+28 600 0.0025 265.337944978852
4.776e+28 700 0.0025 158.06332563022497
4.776e+28 800 0.0025 4262.028645875579
4.776e+28 900 0.0025 54727.08228873957
4.776e+28 1000 0.0025 2810383.689604338
4.776e+28 1100 0.0025 17774624862.462982
4.776e+28 1200 0.0025 6785177587.301355
4.776e+28 1300 0.0025 9255720375.831083
4.776e+28 1400 0.0025 1828778528440.9868
4.776e+28 1500 0.0025 776179390.3061037
4.776e+28 1600 0.0025 4775773167.441358
4.776e+28 1700 0.0025 2266.6382493561737
4.776e+28 1800 0.0025 98238928.84161995
4.776e+28 1900 0.0025 702248.6674738665
4.776e+28 2000 0.0025 4039227.8622203358
5.970000000000001e+28 300 0.0025 1618.6557163894126
5.970000000000001e+28 400 0.0025 1426.5806255283824
5.970000000000001e+28 500 0.0025 1114.1379269170886
5.970000000000001e+28 600 0.0025 685.3339507870445
5.970000000000001e+28 700 0.0025 229.3779290582652
5.970000000000001e+28 800 0.0025 37.77527458660632
5.970000000000001e+28 900 0.0025 1092.1608897764127
5.970000000000001e+28 1000 0.0025 7771.737312517448
5.970000000000001e+28 1100 0.0025 49006.7323652884
5.970000000000001e+28 1200 0.0025 568577.056074211
5.970000000000001e+28 1300 0.0025 139357544.45113033
5.970000000000001e+28 1400 0.0025 31611891216.226814
5.970000000000001e+28 1500 0.0025 8303269599.735448
5.970000000000001e+28 1600 0.0025 47030858135.93561
5.970000000000001e+28 1700 0.0025 16957584171.358574
5.970000000000001e+28 1800 0.0025 1677307437.9208765
5.970000000000001e+28 1900 0.0025 2657737805.150244
5.970000000000001e+28 2000 0.0025 1095750799.5077102
7.1640000000000006e+28 300 0.0025 1655.42891767349
7.1640000000000006e+28 400 0.0025 1508.6649548908802
7.1640000000000006e+28 500 0.0025 1273.503128274945
7.1640000000000006e+28 600 0.0025 948.6213966930319
7.1640000000000006e+28 700 0.0025 568.234282639118
7.1640000000000006e+28 800 0.0025 209.0379446843651
7.1640000000000006e+28 900 0.0025 35.000321872210215
7.1640000000000006e+28 1000 0.0025 434.49505481101954
7.1640000000000006e+28 1100 0.0025 2529.9851248223827
7.1640000000000006e+28 1200 0.0025 10399.007347718407
7.1640000000000006e+28 1300 0.0025 43511.00036708488
7.1640000000000006e+28 1400 0.0025 258241.68612976492
7.1640000000000006e+28 1500 0.0025 4685083.186928407
7.1640000000000006e+28 1600 0.0025 166658313354.11346
7.1640000000000006e+28 1700 0.0025 5571162899.7978525
7.1640000000000006e+28 1800 0.0025 8816419809.458141
7.1640000000000006e+28 1900 0.0025 2995446297.380788
7.1640000000000006e+28 2000 0.0025 21553879680.820282
8.358e+28 300 0.0025 1679.8703422303604
8.358e+28 400 0.0025 1561.8106957387965
8.358e+28 500 0.0025 1374.7158472932026
8.358e+28 600 0.0025 1117.0800805225133
8.358e+28 700 0.0025 809.2395077952871
8.358e+28 800 0.0025 487.6449372423262
8.358e+28 900 0.0025 208.89054585383315
8.358e+28 1000 0.0025 63.512622790158005
8.358e+28 1100 0.0025 230.31188827480256
8.358e+28 1200 0.0025 1118.3483120702247
8.358e+28 1300 0.0025 3817.2146018267163
8.358e+28 1400 0.0025 11713.60356093549
8.358e+28 1500 0.0025 37643.99487608734
8.358e+28 1600 0.0025 151663.92354098347
8.358e+28 1700 0.0025 1087135.4336339121
8.358e+28 1800 0.0025 46312535.38706781
8.358e+28 1900 0.0025 308154653356.9481
8.358e+28 2000 0.0025 107355313364.16013
9.552e+28 300 0.0025 1697.2291998407584
9.552e+28 400 0.0025 1598.8728517464097
9.552e+28 500 0.0025 1444.2495139392142
9.552e+28 600 0.0025 1232.2714740060696
9.552e+28 700 0.0025 977.7706104331214
9.552e+28 800 0.0025 704.3201517288892
9.552e+28 900 0.0025 441.87068830448544
9.552e+28 1000 0.0025 223.8026497660429
9.552e+28 1100 0.0025 103.02249221332285
9.552e+28 1200 0.0025 168.14141613540804
9.552e+28 1300 0.0025 593.3143913135115
9.552e+28 1400 0.0025 1775.30150875004
9.552e+28 1500 0.0025 4666.689616185046
9.552e+28 1600 0.0025 11894.479168878788
9.552e+28 1700 0.0025 31875.525032261477
9.552e+28 1800 0.0025 99803.98027619379
9.552e+28 1900 0.0025 440590.4832856735
9.552e+28 2000 0.0025 4498354.413747923
1.0746000000000001e+29 300 0.0025 1710.159493358716
1.0746000000000001e+29 400 0.0025 1626.1125047601095
1.0746000000000001e+29 500 0.0025 1494.7716497575682
1.0746000000000001e+29 600 0.0025 1315.4381793738205
1.0746000000000001e+29 700 0.0025 1100.036241299694
1.0746000000000001e+29 800 0.0025 866.3773395539005
1.0746000000000001e+29 900 0.0025 634.6481452016167
1.0746000000000001e+29 1000 0.0025 421.9349757371448
1.0746000000000001e+29 1100 0.0025 250.64150029077402
1.0746000000000001e+29 1200 0.0025 148.33074341650544
1.0746000000000001e+29 1300 0.0025 162.48448235919045
1.0746000000000001e+29 1400 0.0025 374.91105129184143
1.0746000000000001e+29 1500 0.0025 953.2968648264097
1.0746000000000001e+29 1600 0.0025 2252.3895519074526
1.0746000000000001e+29 1700 0.0025 5066.251424647882
1.0746000000000001e+29 1800 0.0025 11360.463080746807
1.0746000000000001e+29 1900 0.0025 26621.27310990025
1.0746000000000001e+29 2000 0.0025 69940.09029106787
1.1940000000000002e+29 300 0.0025 1720.1433568620964
1.1940000000000002e+29 400 0.0025 1646.9314837838497
1.1940000000000002e+29 500 0.0025 1533.0415997356504
1.1940000000000002e+29 600 0.0025 1378.061616474165
1.1940000000000002e+29 700 0.0025 1192.0767005515222
1.1940000000000002e+29 800 0.0025 989.6728236353399
1.1940000000000002e+29 900 0.0025 786.3668356922346
1.1940000000000002e+29 1000 0.0025 593.1144223558324
1.1940000000000002e+29 1100 0.0025 422.5061258271081
1.1940000000000002e+29 1200 0.0025 285.21631769627464
1.1940000000000002e+29 1300 0.0025 197.0970900295146
1.1940000000000002e+29 1400 0.0025 183.10962459892485
1.1940000000000002e+29 1500 0.0025 286.1814458070396
1.1940000000000002e+29 1600 0.0025 584.6326301204455
1.1940000000000002e+29 1700 0.0025 1234.4668598752876
1.1940000000000002e+29 1800 0.0025 2541.303953436606
1.1940000000000002e+29 1900 0.0025 5129.972775235098
1.1940000000000002e+29 2000 0.0025 10454.211158401444
1.194e+28 300 0.0075 102982254.60482085
1.194e+28 400 0.0075 1621622086.44152
1.194e+28 500 0.0075 1481261680.9154363
1.194e+28 600 0.0075 43622549219.50985
1.194e+28 700 0.0075 1404622013.0186613
1.194e+28 800 0.0075 214764469.25856212
1.194e+28 900 0.0075 224004644.5754228
1.194e+28 1000 0.0075 15851023.199198399
1.194e+28 1100 0.0075 2340689.0822313395
1.194e+28 1200 0.0075 154131.40882639374
1.194e+28 1300 0.0075 13253.11185037491
1.194e+28 1400 0.0075 1900.2211167197431
1.194e+28 1500 0.0075 1792.2019986294017
1.194e+28 1600 0.0075 1791.7518987295673
1.194e+28 1700 0.0075 1792.2425501254404
1.194e+28 1800 0.0075 1792.3986959857314
1.194e+28 1900 0.0075 1792.398693350317
1.194e+28 2000 0.0075 1792.3986959923195
2.388e+28 300 0.0075 986.5670748552319
2.388e+28 400 0.0075 483.1323978913293
2.388e+28 500 0.0075 389195.2247030072
2.388e+28 600 0.0075 1280606590.2537997
2.388e+28 700 0.0075 9558825231265.355
2.388e+28 800 0.0075 9774902979.19803
2.388e+28 900 0.0075 448377212.76119184
2.388e+28 1000 0.0075 2528888784.065333
2.388e+28 1100 0.0075 609960080.6542419
2.388e+28 1200 0.0075 1173386854.5318682
2.388e+28 1300 0.0075 46126646.79440185
2.388e+28 1400 0.0075 6366784.9615897015
2.388e+28 1500 0.0075 469149.1552653121
2.388e+28 1600 0.0075 16155.269921739364
2.388e+28 1700 0.0075 1735.2862278868547
2.388e+28 1800 0.0075 1792.2533818058387
2.388e+28 1900 0.0075 1792.3918518957087
2.388e+28 2000 0.0075 1792.3983124079998
3.5820000000000003e+28 300 0.0075 1326.7651300695152
3.5820000000000003e+28 400 0.0075 849.564432842043
3.5820000000000003e+28 500 0.0075 226.99185226305588
3.5820000000000003e+28 600 0.0075 1571.1930784707326
3.5820000000000003e+28 700 0.0075 73494.67311669396
3.5820000000000003e+28 800 0.0075 53493669174.802666
3.5820000000000003e+28 900 0.0075 4117717249.7249446
3.5820000000000003e+28 1000 0.0075 32551906090.687332
3.5820000000000003e+28 1100 0.0075 945120622.6935217
3.5820000000000003e+28 1200 0.0075 10365244829.357853
3.5820000000000003e+28 1300 0.0075 7041742740.4698925
3.5820000000000003e+28 1400 0.0075 504321356.35797846
3.5820000000000003e+28 1500 0.0075 367046982.615173
3.5820000000000003e+28 1600 0.0075 60646846.540880755
3.5820000000000003e+28 1700 0.0075 6396112.189645511
3.5820000000000003e+28 1800 0.0075 1966.4217859865325
3.5820000000000003e+28 1900 0.0075 30353.996320910872
3.5820000000000003e+28 2000 0.0075 1695.0086726784016
4.776e+28 300 0.0075 1468.7635804507381
4.776e+28 400 0.0075 1159.2507485598458
4.776e+28 500 0.0075 701.4825940360263
4.776e+28 600 0.0075 189.2687756492106
4.776e+28 700 0.0075 239.7020101082169
4.776e+28 800 0.0075 4694.573247016435
4.776e+28 900 0.0075 56099.94357662648
4.776e+28 1000 0.0075 2818291.932688474
4.776e+28 1100 0.0075 17775225137.93537
4.776e+28 1200 0.0075 6785483737.203686
4.776e+28 1300 0.0075 9255999837.042257
4.776e+28 1400 0.0075 1828780985603.5151
4.776e+28 1500 0.0075 776209499.974153
4.776e+28 1600 0.0075 4775811428.699975
4.776e+28 1700 0.0075 2266.638517082617
4.776e+28 1800 0.0075 98239627.35061541
4.776e+28 1900 0.0075 702249.4948770922
4.776e+28 2000 0.0075 4039230.993849506
5.970000000000001e+28 300 0.0075 1545.9332185395149
5.970000000000001e+28 400 0.0075 1319.753370483506
5.970000000000001e+28 500 0.0075 988.2427535686261
5.970000000000001e+28 600 0.0075 569.8184639864381
5.970000000000001e+28 700 0.0075 164.99369547131943
5.970000000000001e+28 800 0.0075 73.12554888699684
5.970000000000001e+28 900 0.0075 1280.7585228346672
5.970000000000001e+28 1000 0.0075 8192.06009379972
5.970000000000001e+28 1100 0.0075 49821.25134250447
5.970000000000001e+28 1200 0.0075 570496.4402588924
5.970000000000001e+28 1300 0.0075 139377392.87126827
5.970000000000001e+28 1400 0.0075 31612138911.59754
5.970000000000001e+28 1500 0.0075 8303347073.282655
5.970000000000001e+28 1600 0.0075 47030973267.54884
5.970000000000001e+28 1700 0.0075 16957617002.774195
5.970000000000001e+28 1800 0.0075 1677311272.6569533
5.970000000000001e+28 1900 0.0075 2657739452.7113366
5.970000000000001e+28 2000 0.0075 1095751051.0973442
7.1640000000000006e+28 300 0.0075 1594.215281904296
7.1640000000000006e+28 400 0.0075 1416.998067563531
7.1640000000000006e+28 500 0.0075 1160.3794305124597
7.1640000000000006e+28 600 0.0075 832.1823555873932
7.1640000000000006e+28 700 0.0075 472.174402213428
7.1640000000000006e+28 800 0.0075 159.0854606426754
7.1640000000000006e+28 900 0.0075 54.19331804198725
7.1640000000000006e+28 1000 0.0075 535.6644015669971
7.1640000000000006e+28 1100 0.0075 2720.2153389944656
7.1640000000000006e+28 1200 0.0075 10681.086585178224
7.1640000000000006e+28 1300 0.0075 43894.02713194064
7.1640000000000006e+28 1400 0.0075 258793.95292941734
7.1640000000000006e+28 1500 0.0075 4686325.67529432
7.1640000000000006e+28 1600 0.0075 166658479737.5245
7.1640000000000006e+28 1700 0.0075 5571176544.59657
7.1640000000000006e+28 1800 0.0075 8816428077.996908
7.1640000000000006e+28 1900 0.0075 2995448141.5706215
7.1640000000000006e+28 2000 0.0075 21553881518.769653
8.358e+28 300 0.0075 1627.1740243232573
8.358e+28 400 0.0075 1481.9942662454737
8.358e+28 500 0.0075 1273.7217866209467
8.358e+28 600 0.0075 1007.5984056059075
8.358e+28 700 0.0075 707.693905512259
8.358e+28 800 0.0075 411.23197250108376
8.358e+28 900 0.0075 172.10216646247463
8.358e+28 1000 0.0075 75.0180956152229
8.358e+28 1100 0.0075 288.29699329878963
8.358e+28 1200 0.0075 1215.1457620329586
8.358e+28 1300 0.0075 3939.603806175491
8.358e+28 1400 0.0075 11847.77592120006
8.358e+28 1500 0.0075 37779.15680994037
8.358e+28 1600 0.0075 151799.53339405375
8.358e+28 1700 0.0075 1087299.2776036065
8.358e+28 1800 0.0075 46312968.63984678
8.358e+28 1900 0.0075 308154674623.61523
8.358e+28 2000 0.0075 107355317831.52054
9.552e+28 300 0.0075 1651.0514285644106
9.552e+28 400 0.0075 1528.3963237134844
9.552e+28 500 0.0075 1353.6461048679782
9.552e+28 600 0.0075 1131.0996180975226
9.552e+28 700 0.0075 878.5104487546246
9.552e+28 800 0.0075 619.9895769232644
9.552e+28 900 0.0075 383.4989305671001
9.552e+28 1000 0.0075 198.08533812780442
9.552e+28 1100 0.0075 110.20740112217496
9.552e+28 1200 0.0075 202.0059478948416
9.552e+28 1300 0.0075 644.0349274390858
9.552e+28 1400 0.0075 1832.081840353222
9.552e+28 1500 0.0075 4720.334036665899
9.552e+28 1600 0.0075 11939.592951722108
9.552e+28 1700 0.0075 31911.061649721472
9.552e+28 1800 0.0075 99830.42293613056
9.552e+28 1900 0.0075 440611.23255330377
9.552e+28 2000 0.0075 4498376.401663204
1.0746000000000001e+29 300 0.0075 1669.1149003908022
1.0746000000000001e+29 400 0.0075 1563.1262671588036
1.0746000000000001e+29 500 0.0075 1412.8931933723725
1.0746000000000001e+29 600 0.0075 1222.2221091844212
1.0746000000000001e+29 700 0.0075 1005.5042140162647
1.0746000000000001e+29 800 0.0075 781.0668684974175
1.0746000000000001e+29 900 0.0075 567.699956442906
1.0746000000000001e+29 1000 0.0075 379.25984057258637
1.0746000000000001e+29 1100 0.0075 233.27091789300727
1.0746000000000001e+29 1200 0.0075 152.76341723161363
1.0746000000000001e+29 1300 0.0075 181.63067711759263
1.0746000000000001e+29 1400 0.0075 401.0736743439013
1.0746000000000001e+29 1500 0.0075 979.5891107450495
1.0746000000000001e+29 1600 0.0075 2274.54726221095
1.0746000000000001e+29 1700 0.0075 5082.867853662935
1.0746000000000001e+29 1800 0.0075 11371.48557513789
1.0746000000000001e+29 1900 0.0075 26627.979231722824
1.0746000000000001e+29 2000 0.0075 69943.94917959708
1.1940000000000002e+29 300 0.0075 1683.2378605074314
1.1940000000000002e+29 400 0.0075 1590.0604505741776
1.1940000000000002e+29 500 0.0075 1458.4967609747646
1.1940000000000002e+29 600 0.0075 1292.0185533979682
1.1940000000000002e+29 700 0.0075 1102.8813771619264
1.1940000000000002e+29 800 0.0075 906.2081974616524
1.1940000000000002e+29 900 0.0075 716.5439948769456
1.1940000000000002e+29 1000 0.0075 542.380667154754
1.1940000000000002e+29 1100 0.0075 392.4778767328378
1.1940000000000002e+29 1200 0.0075 273.8628080028894
1.1940000000000002e+29 1300 0.0075 199.67565463418026
1.1940000000000002e+29 1400 0.0075 193.66256419896544
1.1940000000000002e+29 1500 0.0075 299.22276927814914
1.1940000000000002e+29 1600 0.0075 596.50224099281
1.1940000000000002e+29 1700 0.0075 1243.660280959218
1.1940000000000002e+29 1800 0.0075 2547.406005033804
1.1940000000000002e+29 1900 0.0075 5133.570574871061
1.1940000000000002e+29 2000 0.0075 10456.133908727186
